text	label
@ars_gravitatis Man ska inte tro att Sverige består av 20% facister, men många förstår inte vad man röstat på, annat än lägre drivmedelspriser, utvisa kriminella inv, lägre elpris, etc.	0
@30Talet @LJofelt @bjornsoder De värnade båda sina länders suveränitet. Vad är din poäng?	0
Det innebär dock INTE att det är en bra idé att avkriminalisera eget narkotikabruk och samtidigt – som i Nederländerna – låta kriminella organisationer behålla monopolet på narkotikahantering.	0
@Ride_fixer Jag är ingen jurist, men det verkar ju som vi gör vårt bästa för att underlätta för kriminella.  Men om jag kör fortare än vad som är skyltat så har jag inga möjligheter att glida undan på detta sätt.  Likhet inför lagen?	0
kanelbullens dag och de andra dagarna för bakverk och kakor måste vara en av de vackraste sakerna vi har i svensk kultur. hur trevligt är det inte🥺	0
En konstig sak med dagens politiska situation är att nationalistiska partier delvis omfamnas av näringslivet. Är det något som bidragit till tillväxt och välstånd så är det väl globaliseringen. Är dessa nationalistkompisar tillväxtfientliga? https://t.co/mO0sPXFrAQ	0
@LinaT Vänstraste : använd våld för att sätta dom som inte tycker som jag  (kriminella) på plats, i fängelse med dem och deportera papperslösa till hemländer  Högraste: ta hand om vår egen befolknings svaga, barn, gamla och kvinnor först.	0
Länk till Baby Gangs med migranter från Nordafrika som skapar kaos på turistorter i Italien. Den kulturberikande migrationen av ointegrerbara muslimer som översvämmar Europa och man bara låter det fortgå. 🐪🕌  morgenpost.de/vermischtes/ar…	1
@modiri_navid Jag träffar nyanlända varje vecka. Jag har hittills inte behövt kompromissa om något i ”svensk kultur”. De jag möter är nyfikna på oss och vi umgås över en fika. Vi försöker tydliggöra hur saker fungerar. Många vill lära känna svenskar och många svenskar vill stötta. ☮️	1
@Sorenjuvas En person som är uppvuxen i svensk kultur.	0
@skogshyddan3 Har inget varesig emot kulturberikande eller invandrare. Bara slippa allt våld och brott i olika storlekar. Räcker gott med det vi har från andra medborgare.	1
Glöm snigel på ögat. Dagens kulturberikande kids svarar på frågan vad man ska göra med de som inte betalat tv-licens. https://t.co/u6IyrgLOpF	0
@weyweyhabbe Vem har sagt något om hur svensk jag är? Dina rasistiska vanföreställningar ställer till det för dig. Sorgligt att bo i Sverige och hata svensk kultur. Ska be en bön för dig	0
"@GStrand45 @KojakGab ""Klimatomställning"" - är inget annat än ovetenskapligt trams - en agenda driven av personer med kunskapsförakt! Lägg ner FN och EU - och alla andra överstatliga organisationer som kräver underkastelse av suveräna nationalstater - vilkas suveränitet kastas på sophögen!"	1
@michael97878751 Man pratade om fri rörlighet inom EU. Men det blev öppen gräns mot Mena utan reglering. Frihandel o samarbete blev överstatlig maktfullkomlighet  med hot mot nationer hävdar sin suveränitet. Sverige är nettobetalare fast sämst tillväxt. Och EU är globalistfascisternas verktyg..	1
Telefonsamtal mellan PM Kishida och President Zelenskyy: Rysslands agerande som de kallar omröstning och annektering av delar av regioner i Ukraina, kränker suveränitet och territoriell integritet och är ett brott mot folkrätten. Totalt oacceptabelt och det fördömer Japan starkt. https://t.co/V8CzklNJdG	0
@Floorgrinder666 @attestupan Skojar du? Påverkar inte EU-medlemskapet vår suveränitet? Det ansåg iallafall SD innan de anpassade sig till makten.  europaportalen.se/2018/05/sd-vil…	1
@vansterpartiet Kommer ni @vansterpartiet @Centerpartiet @socialdemokrat också att gemensamt markera mot partiet Nyans som vill bränna Lars Vilks konstverk? @miljopartiet ? Eller är ni rädda att riskera tappa för många kulturberikande väljare till partiet Nyans? twitter.com/TomJonssonS/st… #svpol	1
@surtvittvin @Aftonbladet Varför tar du inte dig själv o dina kulturberikande vänner o kulturberika någon annanstans. Sverige verkar ha fått nog. Bara 15 år sent.. Förresten, går du ut o kallar resten av politikerna som äntligen förstått o kör mer på konservativa linjer. För exprimentSverige rasar snabbt.	1
@miafalksweden En bra början är att stoppa inflödet av nya kriminella	0
Fråga om kompromiss med svensk kultur i möte med nyanlända upprör samnytt.se/fraga-om-kompr…  Konstig nog, att ingen skrev såna invandrare som vill anpassa sig, jobbar, pratar svenska, och blev mobbad ändå......	1
@HALLONSA Göteborgskravallerna. Där vänstern var mot globaliseringen. Det har ändrats en del.	0
@USER223545 @SDTobbe KLart eftersom @SDtobbe sitter på höga hästar och anklagar en massa folk för det ena och andra kriminella och så bor han tillsammans med en dömd barnvåldtäktsman. Du ser inte hyckleriet i det?	0
@fredrikarboga Hm, jag tycker att lärarens suveränitet ska begränsas. Oavsett friskolor eller inte. Allt annat vore att sätta sig på höga hästar, att tro att man är objektiv och rättvis. Som att tycka att deltagare i längd- och höjdhopp i OS borde få mäta sina egna hopp. De är ju profesionella.	0
"""  Den billiga maten vällde in i landet, in i butikerna och slutligen till våra tallrikar.  Men övertron till globaliseringen har haft ett pris. Vår fallande livsmedelsproduktion är en reell svaghet i vårt lands krisberedskap.""  aftonbladet.se/ledare/a/2B8BR…"	0
"""Vi anser att vi ligger i pole position med våra tjänster nu, då allt fler vill ha rådighet över sina egna data och digital suveränitet.""  bit.ly/3CwqiDs  #moln #molntjänster #dataskydd #integritet #cleura"	0
@marwim123 Stackarn. Fram med dom kriminella leksakerna.	0
@KimMalmgren Sluta vara förvånade att kriminella löser sina konflikter med egna dödsdomar. Samhällets straff är ju ett hån! Denne man och Andreas ”Malexander” Axelsson kan sitta på OLerys och dricka bärs tillsammmans å berätta om hur de avrättat Poliser och andra människor i full frihet!🤯🤮	0
@svtnyheter @Nyheterna Magdalena Andersson döda Svenska folket med en experimentell genetisk terapi Arn messenger som har dödat 678000 iSverige av biverkningar  varför medier tysta ner detta? #Nurembergtribunal2 Sverige är med globaliseringen om att minskar antalet människor! twitter.com/NicolasPichot6… https://t.co/EVDChc101n	1
Rom har mig veterligen inte haft en kvinnlig ledare för den suveränitet som styrt staden sedan Rom grundades för cirka 2775 år sedan.	0
@ars_gravitatis @HALLONSA @SzulcArtur @Ivarpi 100 000 importerade kriminella är en mer rimlig siffra.	1
@RusEmbSwe Ryska diplomater verkar inte läskunniga, då det står att Rysslands invasion av Ukraina är ett   ett brott mot internationell rätt, ett krig som strider mot FN-stadgan och en grov kränkning av Ukrainas suveränitet	0
@Almericson Sverige är inte längre  andra länders spargris.Eller för att köpa poster åt avdankade Socialdemokrater 😡😡 och länder som Turkiet som får mutor år efter år lika så Afghanistan ect. Det får vara slut nu.Antigen hotar man Sverige eller vägra ta tillbaka sinna kriminella medborgare	0
Barn så unga som åtta år rekryteras av de kriminella gängen enligt Stockholms polischef (Aktuellt 3 okt). Det finns några systemfel inom socialtjänsten som inte diskuteras så ofta men som behöver belysas. Här följer en tråd.	0
"@HSvedang Staten är blott ett utskott som förvaltar bourgeoisiens affärer väl? Och en ""ism"" kan inte göra si eller så, utan den är ett eko av produktivkrafternas förändring - i det här fallet exempelvis finanskapitalets ökade betydelse, globaliseringen och en ägande medelklass etc."	0
Till artisten Tomas Ledin (som jag tidigare uppskattat) som från scen uppmanade svenskar att öppna sina hjärtan och hem för ännu fler kulturberikande ”ensamkommande flyktingbarn” Hur mycket invandring tål svenska samhället? https://t.co/VGEP19gNHH	1
@modiri_navid Jag tänker inte kompromissa med någon del av svensk kultur! Verkligen INTE!	0
Fråga om kompromiss med svensk kultur i möte med nyanlända upprör samnytt.se/fraga-om-kompr…	0
"Liberalismen har sålt ut demokratin, för att få maten hemkörd, billigt. Magnus Hagevi, professor i statsvetenskap: ""...Ändå förändras den ekonomiska politiken ganska lite vid ett maktskifte, eftersom globaliseringen har minskat manöverutrymmet för alla regeringar."" https://t.co/qcqRuGda69"	1
Samma goa, glada grabbar som skjuter raketer in i folks lägenheter på nyår, väl? Oj, vad Sverige behöver kulturberikande element i stadsbilden!   svt.se/nyheter/lokalt…	1
@granskning Statstelevisionen förefaller ha glömt bort att den inbillade godhetens värdegrund föreskriver att dylika reportage är islamofobiskt rasistiska mot den mångkulturellt kulturberikande kulturrasen islam. #svpol #svislam	1
@PeterKarlsson8 @villskog @ClaesMed @FriaUkraina Nej, det innebär bara att NATO får mer inflytande över oss och urholkar vår suveränitet.	0
@VrReisan @44Margita @EvaMarieOlsson1 Men är det en skiljelinje för svenskar/icke svenskar? Skärp er ni är pinsamma. Vi lever i en globaliseringen.  Gränser finns inte. Alla människor kommer söka sig till där levnadsvillkoren är bäst. Vem är du att stoppa globaliseringen?	0
"GD Patent och registreringsverket @PeterS_GD_PRV skriver alldeles utmärkt om något som för sällan ligger i centrum för samtalen om Sveriges suveränitet. ""Kunskap är makt."" Snyggt och bra! LÄS. altinget.se/artikel/genera…"	0
Underlag där skolans kurator och lärare tex ska fylla i barnets skolgång etc. Allt medan läget kanske är kritiskt för den unge som vistas i kriminella kretsar, säljer droger etc. Här borde soc. kunna ha ett särskilt snabbspår för just dessa ärenden men det saknas idag.	0
Politisk instabilitet, alltfler cyberattacker och ökade datavolymer – allt detta ställer högre krav på att skydda känslig data. Digital suveränitet är en av lösningarna på problemet. Läs mer:  #digitalsuveränitet #sovereigncloud #tietoevry tietoevry.smh.re/6fL	0
@JennyFranzen4 @modiri_navid Det mest intressanta är att du trots att du säkert gått i skola har svårt med läsförståelse…För nu va frågan ställd såhär: Vilka delar av svensk kultur VILL du INTE kompromissa med i mötet med nyanlända ??  Jag svarar således på vad jag INTE vill inte på vad jag behöver!	0
@Skeptisk5 @modiri_navid Surströmming är inte svensk kultur. Det är en mycket liten grupps människors särintresse.	0
Ändå ansåg både Reinfeldt och Löfven att försvaret var ett särintresse. Antingen var både ignoranta, eller så var de ointresserade av svensk suveränitet. expressen.se/nyheter/reinfe…	0
@modiri_navid Inga, jag tog inte med mig svensk kultur de gånger jag flyttat, fåfängan att tvinga på folk i det land jag kommit till min kultur är befängt.	0
@FredrikKarrholm Nej Fredrik, fokusera på att återställa svensk kultur så kommer lag och ordning på köpet.Inte att transformera landet till en dystopisk polisstat där underbegåvade människor får gå runt med våldsmonopol.Sverige ska inte anpassas efter andra kulturer,inte heller vårt rättsväsende.	0
@Json932 @Hanikranen Spelar ingen roll vad ramadan hade gett, så länge avsändaren är muslimsk så finns ett hat hos många människor i Sverige. Halloween må vara kapitalistiskt men det är importerat från USA och svensk kultur håller på att utplånas av just importen av amerikansk kultur.	0
@PeterBejmert @riksbanken @Finpolradet @FinansdepSv Precis. Kapital- och maktkoncentration skapad av globaliseringen - företag med makt över marknaden sätter priset, inte marknaden som institution.	1
@PMRisman Nej, avgående regeringgen har inte sagt ett skit , istället fjäskat och vurmat för kriminella.och lagt locket på	0
@einaraskestad @Edward_Norden_ Om man inte står upp för sina värden i mötet med världen utanför, är man en ryggradslös mask. Nu är iofs ryggradslöshet ganska vanligt bland politiker i Sverige, men det kan väl ändå knappast kallas svensk kultur?!	0
@RRasmusson Snälla nån, skulle SD kunna göra det dom vill göra hade godhetsknarkare som du gråtit er till sömns i fosterställning i resten av mandatperioden. Dvs utvisa alla kriminella som är icke-medborgare. Tänk alla våldtäktsmän ni måste tycka synd om då. Borde tacka honom istället	1
@Stort_allvar Lite får man väl anpassa sig till de kulturberikande pensionsräddarna…  (Om nån undrar, jag är ironisk…)	1
@Osloiensis @KlaraKlingspor Hade inte ens räknats som skada då, mer ett kulturberikande med en tår i ögat.	0
@TreSMguld Det är väll det som är hela tanken med globaliseringen. Samma politik i hela världen	0
@Ullisnews @ICAGruppen Jag tycker den gamla fina traditionen att hugga händer av tjuvar och stena folk är mycket kulturberikande och jag ser verkligen fram emot att få delta i dessa fina traditioner...	0
”delar av svenska folket är avtrubbade. Inte minst för att alla kulturberikande fenomen som hederskultur, balkongflickor, klanvälde, romska rättegångar, homosexuella straffvåldtäkter band unga afghaner alltid först bemöts med apoplektiska anklagelser” jensganman.substack.com/p/muslimska-ho…	1
"@RSorman1 @ExaktAlexander Det handlar inte om anti-kapitalism. Det handlar vad jag förstår om att vissa (""kapitalister"") utnyttjar kulturmarxism för att främja sin egen agenda. De står emot Gud, kärnfamiljen, nationell suveränitet och står för: satanism, elitism, kommunism osv. Detta är nästa steg. /"	1
@palbergstrom @BuschEbba Du följer rysk propaganda och kallar Ukrainare för Nazister när deras president är en Jude. Jag har också varit kritisk mot Ukraina men bara mot deras militära taktiker och strategier. Ukraina kämpar just nu för deras suveränitet och överlevnad men det bryr du dig inte om.	0
@CarlMelin fråga: varför ska vi bry oss om vad vita huset tycker?  detta är sverige med sin egen suveränitet	0
@modiri_navid Varför skulle jag kompromissa om någon form av svensk kultur i Sverige?	0
USA bildade NATO för att kontrollera Europa. USA nyttjat Europa o även Sverige som knähundar, spionerat på deras eliter, makthavare och folket. Struntat i deras suveränitet och nu saboterat Europas ekonomi och förstört Europas viktiga energi infrastruktur. Det sa pedofilen Biden	1
@stiankildal Kan vara så, brottas själv med om det är råvaror, equities eller fixed income man borde allokera mer till i nästa steg. Än svårare med tanke på att globaliseringen kanske upphör eller inte.	0
Världens fem värsta vinförfalskningar svd.se/a/Wj9Q9K/lista… via @SvD  Även den här branschen drabbar globaliseringen ! Fri konkurrens, inga tullar --lika standart för alla , skål🍷	0
Så tack(s) för att de, i sanning kulturberikande, släpptes in twitter.com/RZwenzon/statu…	0
@johanwicklen @CheechWizardX @tomte_skum Som jag uppfattar det pågår just nu liknande beefs inom flera kriminella nätverk.	0
@isobelsverkstad @lisamagnusson Det vore också bra ifall kriminella som lockar barn att begå brott fick ett ordentligt straff för det. De förstör ju en ung människas hela liv.	0
5. Detsamma gäller för Golanhöjderna, med skillnaden att det där fanns en innehavare av suveränitet, nämligen Syrien. Men landet förlorade området i det illegala anfallskrig som Syrien var med om att starta mot Israel, och vägrade som sagt sedan att förhandla om fred.	0
@sdriks med detta dokument 📃 är ni säkert att vinna valet! Sverige har skrivit en avtal med USA globaliseringen totalt om Sverige! Döda Svenska folket med en experimentell genetisk terapi! För att minska befolkningen! Om ni letar efter bevis kontakta mig i PM ! twitter.com/NicolasPichot6… https://t.co/4G8ishXiDG	2
@BureaNorea @ChrisJo27507024 @modiri_navid Har mängder m invandrade vänner och kollegor. Ingen av dem har någonsin begärt att jag ska kompromissa m svensk kultur, traditioner el sedvänjor.	0
@einaraskestad @ingridcarlqvist @ROGSAHL @samhallsnytt Fiender till svensk kultur, tradition och gemenskap…?? Svensk folkmusik, rock, klassisk etc, natur, konstnärer, musiker, författare och högtider som jul, midsommar etc har väl inte någon satt sig emot? När det gäller gemenskap finns det många. Vet ej vilken specifik du menar.	1
@modiri_navid Ingen del av svensk kultur ska kompromissas	0
@gsjurseth @mans_johansson Poängen är väl att begreppet Mångkultur bygger på att det finns olika kulturer, och att det är ok. Därför borde i denna kontext även svensk kultur vara ok som begrepp. Det leder till att det är ok att alla ej är svenskar, el amerikaner, eller vad det kan vara, vi kan samsas ändå.	0
"@crj138 @AdvokatEmma @ETC_redaktionen ""Det här är en känslig fråga men den är samtidigt väldigt enkel. Det är enkelt att välja sida och att förvara Ukrainas suveränitet mot angriparen. Jag är en försvarare av demokrati och det är Ryssland som är boven här. Ryssland, men inte det ryska folket."""	0
@KentEklund @miljopartiet Det är väl ändå att kasta pärlor till svin. Har det brunnit i proppskåpet ditt. Eller  har du investerat i rasering och alla lögners AB. Eller är det di som försörjer de kriminella med vapen och sprängmedel. Måste ställa mig frågan hur man kan gå ut och bekräfta sin 🐔🧠	0
"@ExpressenDebatt @wingborg @DSuhonen @KatalysInst SD ""har blivit"" ett högerparti? Ni på den goda™ sidan (dvs ni som alltid har vurmat för att fylla på Sverige med  fler kulturberikande parallellsamhällen) har väl alltid benämnt SD som HÖGER-EXTREMA (plus såklart övriga epitet som bruna nazistiska fascistiska rasister)"	1
@saltifyy @thanquo1 @boltegaard Du är inte en rysk förhörsledare. Du är nolla på Twitter. Dina ”frågor” vars syfte är att sprida Kremlpropaganda intresserar mig inte. Fakta är att Ukraina har rätt till suveränitet och territoriell integritet. Vad Ryssland anser om olika historiska figurer är ointressant.	0
"Läsvärt: ""Vi får akta oss så vi inte gör en ”ism” av tanken på en viss grad av nationella suveränitet. Det italienska valet ger oss en hint om kraften i denna fråga. Men det är knappast på vänsterkanten som de stora utmaningarna kommer"" - @stikkanlj #svpol sydostran.se/ledare/ledare-…"	0
@Panshiri_M @modiri_navid Er podd är svensk kultur.	0
@Herrmullvad @Lotta__Lindgren @MollerReal Än rasistisk bullshitpropaganda? Ja, definitivt. Språket är själva nyckeln till svensk kultur, och SD:ares språkkunskaper är erbarmligt undermåliga. De är inte ”Sverigevänner” de är lågpannade fascistvönner.	0
@modiri_navid Inte ett jävla skit, detta är Sverige och här gäller svensk kultur, tradition, högtider, vill ni leva som i MENA länderna kan ni flytta dit	1
Men nu är alla bröderna frisläppta och vi håller på att räkna ut skadeståndet så att de kriminella muslimerna blir glada igen. https://t.co/lFD3kZL8P0	0
@vinpimplaren @barludde @Skeptikern2 Våldtar eller mördar jag ngn så ska jag straffas enl de lagar som finns i de länderna jag begår brotten i. Enkelt. Fattar att du helst kramar dessa kriminella tills de somnat . Men i den världen blir inget bättre	0
@Thunholm Det tar ett par timmar av skövla en skog men flera år att återställa den. Varför skulle det inte gälla andra områden också? Eller du kanske skulle vilja se att den nya regeringen avrättar kriminella?	0
"Som ni väntat, mitt inspel om Avir Ipra och folkutbytesteorin!   Jag tror att de som kritiserar honom menar att han skriver att det kommit för många ""icke-svenskar"" på för kort tid och han menar att det påverkar ""svensk kultur"".   Vilket han ju gör."	1
Politisk instabilitet, alltfler cyberattacker och ökade datavolymer – allt detta ställer högre krav på att skydda känslig data. Digital suveränitet är en av lösningarna på problemet. Läs mer:  #digitalsuveränitet #sovereigncloud #tietoevry tietoevry.smh.re/6et	0
@mans_johansson Jag hade ett annat konto då... Men ja, det stämmer precis som du säger, vilket i sin tur innebär att vi inte kan peka på något och säga att det är svensk kultur, ej hellre ska vi förvänta oss att det är så det kommer att förbli, och där kommer din konservativa sida in i bilden -&gt;	0
Igår var det lansering av boken Sveket mot cybersäkerheten, i vilket jag bidragit med ett kapitel om digital suveränitet. Det går att göra oss författare från seminariet här. twitter.com/fores_sverige/…	0
@hogkvist75 43 mille har kulturberikande, homofobiska och kvinnoförtryckande allahu akbar-slödder från Sharialagskulturer kostat oss menar du	1
@Gustav_Adolf_3 @QuassieB Nej.. Bära kniv eller slåss med kniv är förbjudet.. men ett knivslagsmål är en godkänd kulturberikande sport.. som golf 👍	1
@Wallawallacock1 som sagt min personliga åsikt annars bör vi skrota hela globaliseringen också eller att varje företag som är verksamma i dom fattiga länderna för att få ner produktionskostnaden undanvara en del av vinsten för att få upp såna anläggningar	0
Ett statligt terrordåd mot den tyska och europeiska energiinfrastrukturen och i slutändan demokratisk suveränitet måste få konsekvenser - oavsett vem som i slutändan ansvarar för det.	0
Många som vet att det är annorlunda nu och globaliseringen är över samt det inte går att vara långsiktig längre. Undra om de sa samma sak under Kubakrisen eller Vietnamkriget eller andra konflikter.   Kanske inte är annorlunda och långsiktighet ff är key. Men vad vet jag	0
Tack alla @socialdemokrat och andra vänsterliberala för vårt nya kulturberikande Sverige. Det är ju detta Sverige ni VILL ha för annars hade ni ju gjort något åt problemet! Eller...? @strandhall @johanssonmorgan @bolund @Anna_Ekstrom @AnnLinde @dadgostarnooshi https://t.co/Paa04ILYan	1
@VeritasVeva @YttraYttra2 Det går inte att diskutera hur korrupt kapitalism är &amp; endast tänka på hur vi har det i Sverige på grund av globaliseringen	0
@Expressen Detta är svensk kultur.	0
Snart kommer turkiska stridflyg också över norra #Irak och börjar med att dela ut bombar över befolkningen, så dvs #Irak s suveränitet är åt skogen bokstavligen. Man behöver inte ens knacka på dörren, det finns ingen ansvarig ledare hemma i Irak, det är bara komma in med skorna!	0
"@HelleKlein I och med ""befolkningsökningen"" betalar vi redan dubbelt bistånd.  Till korrupta ledare i t ex Afrika, dels till kriminella mördare och deras anhöriga här på hemmaplan.  Addera Helle... #migpol"	1
@ars_gravitatis I SDs fall är ju allt insinuationer. Italien tas med för att grumla till vattnet? Man är inte fascist för att man:  blickar tillbaka till en bättre tid oroar sig för nativiteten eller urholkad suveränitet vill ha lokalistisk politik tveksam till samhällsomvälvande invandring	0
@gXxxxxxxxxxx @COBRAN021 Hej hej, invandrare här, nej förfan det finns ingen kulturberikande med religioner som förtrycker kvinnor. Du är helt jävla dum i huvudet om du tror att acceptans för intolerans är kulturberikande..	1
@KenthLampa Det värsta är ju alla de som sitter fast i smeten, inte kan ta sig därifrån, buntas ihop med de kriminella. Blev provocerad, såklart, av att de inte kunde svenska😔 Oskyldiga drabbas hela tiden nu.	0
@lolomohageb Fast bara för att en kultur utövas i Sverige betyder det inte att den automatiskt blir svensk. Mina grannar firar ramadan och det är ju inte en svensk kultur.	0
@Machoma52525440 @Skvelarn @FredricMorenius Fick? Ukraina kunde ha behållit dom om dom velat. De gick med på att ge upp dem i Budapest avtalet som sagt. På villkoret att ryssland lovar att respektera deras suveränitet och gränser. Att inte attackera dem, att inte använda kärnvapen mot dem.	0
"@granskning Antagligen förvånande för alla okunniga ""antirasistiska"" islam-apologeter som brukar gapa om ""islamofobi"" och ""kulturrasism"" mot den mångkulturellt kulturberikande kulturrasen islam.  ""Temporary Marriage Is there a loophole for prostitution in Islam?"" thereligionofpeace.com/pages/quran/te…"	1
@Expressen @Skogkar Porträttet framställs glamoriserande och reportaget bör fördömas. @Expressen bör gå ut med en offentlig ursäkt till alla som drabbats av det kulturberikande vålden vi idag ser som vardag i nya Sverige	1
@stroemsten När kriminella lockar med snabba cash så är det inte svårt att förstå varför fritidsgården väljs bort. Inget nytt det jag säger direkt, men du förstår säkert poängen och problematiken.	0
@johanssonmorgan Det är alltså okej att påpeka  #överrepresentation utan att ni från sidan med inbillat god™ värdegrund™ bölar om s.k kollektiv skuldbeläggning?  Okej, här är fakta om sossarnas  väljarbas kulturberikande muslimer: Antisemiter: 39% av muslimerna: fof.se/tidning/2015/4… #svpol	1
@AnnaArdin Nationalistiskt snarare än rasistiskt skulle jag säga. Rasister (de som lever ut sin rasism) finns i alla partier, om än säkert i större utsträckning i ytterparrierna som SD och VP. Många som tröttnat på globaliseringen röstar på SD utan att vara rasister.	1
Vad innebär egentligen en annektering? Och vad kan omvärlden sätta emot Vladimir Putins stormaktsambitioner och angreppet på Ukrainas suveränitet? Inte mycket, enligt folkrättsexperten Heather Harrison Dinniss.  hbl.fi/artikel/bf8cfa…	0
@RobertMathiass2 @attestupan För det första, om du inte vill få en orosanmälan på dig, länka aldrig till Aftonbladet.  För det andra. Hur hotar det Svensk suveränitet? För att man vill politiskt påverka EU?	0
@HansLind Men jag 💚 Belgien o är rädd att globaliseringen tar allt mer? Belgien är så en otrolig utvecklad o kulturell intressant land. Alla europaiska ISO normer o certifieringar gör Belgien inte mer attraktiv? Men klar, inte alla njuter av morbidität?	0
@morpheo Fast, jag säger inte emot dig. Det där är troligtvis otroligt viktiga faktorer, men det kan också ha med globaliseringen, lagar som inte är anpassade till den tidens brottslighet, etc.  Ingen vettig människa tror på EN enda förklaring.	0
Världssamfundet har *tillåtit* Putin att ha 6.000 kärnvapen.  För vi håller principen om nationell suveränitet högre än principen om mänsklig säkerhet.  Det är en bister sanning att ta in. Men vi har valt denna världsordning - och gett Putin makten att förinta allt mänskligt liv. https://t.co/9740722VV7	0
@modiri_navid Jag vill inte kompromissa alls. Vad menas ens? Ska personer från andra länder ställa krav kring hur jag förhåller mig till svensk kultur. Möjligen avråda eller förbjuda vissa saker eftersom det inte passar dem? Aldrig!	0
@BoWestbergGren @KerstinLedin @everM1500 Undrar om det inte var planen från början. 🤔 Dom har sakta men säkert tagit ifrån alla länder sin suveränitet... Nu börjar en del av folket se den krackelerande fasaden.	1
@EvelinaHahne Skicka ut en och annan kulturberikande bidragstagare som inget hellre vill än stöpa om Sverige till ett kalifat, så kan vi ersätta dem med kristna, traditionella, anti-socialistiska, icke-feministiska, välutbildade och hårt arbetande ukrainare istället. Men det gynnar ju inte S..	1
@Nisse_Hoa Förbjud allt i Sverige förutom svensk kultur och värderingar. Inget amerikansk eller nåt alls vara svensk !	0
@Hanikranen Kristendom är heller ingen svensk kultur, den är internationell	0
@McLunnainn @Spanaren4 Precis som jag skrev härovan, att de har starkast åsikter om vad svensk kultur ska vara och inte, och att de vill ta bort många saker som blivit en del av svensk kultur. Så tolkar jag det.	0
@mans_johansson Finns det en enhetlig svensk kultur?	0
Verkstads mästarna har möjligheten för att förhandla med varandra men verktygen har ingen möjligheten för att förhandla med sina näst intill andra verktygen utan att fråga verkstads mästaren som känner sig nära:  Därför att rättvisan och demokratin är suveränitet och självständig	0
Hallå alla goda. Ett tips till alla er som sitter på ert landställe och njuter av en kulturell bok. Ta er in till centrala Helsingborg och njut av den nya typen av kultur som ni berikat landet med. Då tänker jag inte på Pizza och Sushi utan de andra kulturberikande vinsterna.	1
@modiri_navid Det finns ingen svensk kultur! #hbtq	0
@prepasha Du är alltså för att staten ska äga rätten till din kropp. Tycker du att statliga har en bra historia när det gäller att reglera marknader? Vad får dig att vilja ge upp din suveränitet till en fiktiv entitet som brukar våld mot individer för att upprätthålla en policy?	0
Webbinarium 27 okt:  Har globaliseringen någon framtid?  Med Harvardprofessorn Pol Antras, @LenaSellgren och Fredrik Sjöholm @IFN_Stockholm.  Anmälan: 👇👇  @arenaide @danielswedin @jazzare @AlexOrlinge @SjquistStefan @Unionen @peosjoo @CarlMelin  arenaide.se/kalender/framt…	0
@TeodorKoistinen @Ledarred Va? Vi tar hit miljoner kriminella och lågutbildade och de begår brott? Vem kunde ana?	1
@onefedupbisch @signesignum @Ericson_ubbhult @einaraskestad Borde gå att göra ( svårt kriminella) statslösa anser jag. Alla är en del av det land och folk de tillhör å med det kommer ett stort antal plikter ifall man vill vara delaktig. Att vara medborgare ska vara förpliktande annars riskerar man att avhysas (förlora medborgarskap) punkt	1
@modiri_navid Inget vill jag kompromissa med. Det finns bara en plats på jorden med svenskar och svensk kultur. Så för att bevara det så mycket som det går så får man gärna bo här, men det ska vara med stor respekt för Sverige och svenskarna. Vill man inte det så bör man byta land.	1
@MartinArgus Det är något helt annat..   Bara för att Kina hatar globaliseringen &amp; tänker krossa New World Order innebär inte att de INTE har sitt eget synsätt  på hur deras land ska skötas  Glöm inte att New World Order vill krossa Kina &amp; Ryssland..   &amp; reducera mänskligheten med 85%..	1
"@KULTURNYHETERNA @svtnyheter Stats-TV väljer alltså att rasistiskt låta en svensk familj vara yrkesbrottslig i ett Sverige med eskalerande familjerelaterad brottslighet. Mer realistiskt hade varit att ha en mer kulturberikande familj. Men det rimmar väl med övrigt ""sakligt"" i SvT, som är mer fiktion numera."	1
Moderna museet ratar Vilks rondellhund: Hatisk och kränkande - men att framställa Jesus o lärjungarna vid den första nattvarden som homos är kulturberikande o konstnärligt nytänkande. Olika måttstockar uppenbarligen. Det är SÅ synd om blattarna! #svpol #åsiktskorridor #pkhysteri	0
@modiri_navid Finns inget att kompromissa med. Alla invandrare ska helt anpassa sig till all svensk kultur.	0
@gsjurseth @1muxmux1 @draganist Man kan fortfarande ha svenskt medborgarskap och tillhöra sverige utan att vara svensk. Men din reduktionistiska syn på svensk kultur berövar mej och andra svenskar på våran kultur så som vi förstår den. Och vi har tolkningsföreträde.	1
@romancerking_ Nej, det anses vara kulturberikande. De grabbarna vet inget annat än så. Svenska kvinnor får skylla sig själva..	1
@katjanouch Äntligen!!…som vi har längtat här i Sverige och i stan där jag bor..ska bli så roligt med ännu mer mångfald och kulturberikande verksamhet,givetvis så står jag och mina arbetskollegor för notan via våran blygsamma skattsedel.	0
@denkansson77 @ROGSAHL DET är fanimej svensk kultur!	0
@annieloof Stoppa globaliseringen, rösta SD.	0
@mia_conte84 @NathanHamelberg @modiri_navid Ja eftersom det är vad som händer därefter som innebär anpassning. Att personer som inte har koll på vad som öht räknas som mat kan få skälvan mär de kommer till dukat bord. Vilket inte personer med koll på svensk kultur får. Och då får man laga annat och hålla god min. ➡️	0
